Order_ID,Order_Date,Day_Name,Order_Time,City,Store,Customer_ID,Customer_Type,Gender,Age,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Payment_Method,Employee,Channel,Revenue
ORD502770,2026-06-20,Saturday,20:45,İstanbul,Kadıköy,CUST10443,Returning,Male,43.0,Spor,Koşu Çantası,3,499,0,PayPal,EMP_02,Mobile,1497.0
ORD502771,2026-06-24,Wednesday,16:45,Antalya,Muratpaşa,CUST10324,New,Female,42.0,Elektronik,Kablosuz Mouse,2,499,5,Card,EMP_06,Web,948.1
ORD502772,2026-06-22,Monday,19:50,İstanbul,Bakırköy,CUST11729,New,Male,31.0,Kozmetik,Güneş Kremi,2,599,0,PayPal,EMP_21,Web,1198.0
ORD502773,2026-06-28,Sunday,11:45,Ankara,Çankaya,CUST11291,New,Male,45.0,Ofis,Defter,5,179,0,Card,EMP_02,Web,895.0
ORD502774,2026-06-27,Saturday,12:20,İzmir,Karşıyaka,CUST10241,New,Female,38.0,Kozmetik,Parfüm,1,1799,20,Bank Transfer,EMP_19,Web,1439.2
ORD502775,2026-06-21,Sunday,21:15,İstanbul,Şişli,CUST10825,Returning,Female,63.0,Kozmetik,Güneş Kremi,2,599,10,PayPal,EMP_19,Mobile,1078.2
ORD502776,2026-06-04,Thursday,17:55,Ankara,Çankaya,CUST10140,Returning,Female,36.0,Elektronik,Akıllı Saat,1,3499,0,Wallet,EMP_05,Web,3499.0
ORD502777,2026-06-24,Wednesday,18:05,İstanbul,Şişli,CUST10648,New,Male,44.0,Ofis,Monitör Yükseltici,2,1199,10,Wallet,EMP_13,Web,2158.2
ORD502778,2026-06-01,Monday,20:20,Kocaeli,İzmit,CUST10295,New,Female,26.0,Ofis,Ajanda,3,319,0,Wallet,EMP_12,Web,957.0
ORD502779,2026-06-15,Monday,20:55,Adana,Seyhan,CUST10087,New,Female,44.0,Ofis,Kalem Seti,4,229,10,Card,EMP_10,Web,824.4
ORD502780,2026-06-16,Tuesday,09:20,İstanbul,Şişli,CUST11988,Returning,Male,20.0,Elektronik,Kablosuz Mouse,1,499,5,PayPal,EMP_07,Web,474.05
ORD502781,2026-06-25,Thursday,19:20,İstanbul,Bakırköy,CUST11528,Returning,Female,26.0,Ev,French Press,2,649,0,Wallet,EMP_20,Mobile,1298.0
ORD502782,2026-06-25,Thursday,17:35,İstanbul,Kadıköy,CUST11534,Returning,Male,37.0,Kitap,Bilim,2,429,10,PayPal,EMP_21,Mobile,772.2
ORD502783,2026-06-23,Tuesday,17:10,Kocaeli,İzmit,CUST10644,New,Female,18.0,Kitap,Finans,1,459,15,PayPal,EMP_15,Mobile,390.15
ORD502784,2026-06-01,Monday,17:50,Gaziantep,Şehitkamil,CUST11049,New,Male,59.0,Ofis,Kalem Seti,2,229,10,Bank Transfer,EMP_24,Web,412.2
ORD502785,2026-06-17,Wednesday,19:45,Bursa,Nilüfer,CUST11492,New,Male,45.0,Kitap,Veri Analizi 101,1,549,10,Card,EMP_04,Mobile,494.1
ORD502786,2026-06-16,Tuesday,10:30,Adana,Seyhan,CUST10997,New,Male,60.0,Ev,Saklama Kabı,4,299,15,Card,EMP_27,Mobile,1016.6
ORD502787,2026-06-13,Saturday,17:05,İstanbul,Şişli,CUST11233,Returning,Male,49.0,Ofis,Monitör Yükseltici,3,1199,10,Bank Transfer,EMP_03,Web,3237.3
ORD502788,2026-06-18,Thursday,18:55,İstanbul,Kadıköy,CUST11171,Returning,Male,31.0,Ofis,Defter,2,179,0,Bank Transfer,EMP_06,Web,358.0
ORD502789,2026-06-27,Saturday,20:05,Gaziantep,Şehitkamil,CUST11004,New,Female,49.0,Kitap,Veri Analizi 101,2,549,0,PayPal,EMP_02,Web,1098.0
ORD502790,2026-06-18,Thursday,21:35,İstanbul,Şişli,CUST11426,Returning,Male,21.0,Elektronik,Laptop Standı,1,999,5,Wallet,EMP_05,Mobile,949.05
ORD502791,2026-06-02,Tuesday,18:00,Ankara,Yenimahalle,CUST11626,Returning,Male,29.0,Kozmetik,Güneş Kremi,4,599,5,PayPal,EMP_09,Mobile,2276.2
ORD502792,2026-06-11,Thursday,18:50,Bursa,Nilüfer,CUST10102,New,Female,57.0,Kozmetik,Parfüm,2,1799,5,Wallet,EMP_17,Web,3418.1
ORD502793,2026-06-28,Sunday,19:50,İzmir,Karşıyaka,CUST10481,New,Female,51.0,Ofis,Kalem Seti,2,229,15,Wallet,EMP_08,Mobile,389.3
ORD502794,2026-06-04,Thursday,19:45,İstanbul,Bakırköy,CUST11845,New,Male,50.0,Spor,Koşu Çantası,3,499,5,PayPal,EMP_26,Web,1422.15
ORD502795,2026-06-24,Wednesday,18:30,İzmir,Bornova,CUST11643,Returning,Male,26.0,Elektronik,Kablosuz Mouse,1,499,0,Bank Transfer,EMP_29,Web,499.0
ORD502796,2026-06-10,Wednesday,17:55,Adana,Seyhan,CUST10398,New,Male,52.0,Kozmetik,Güneş Kremi,1,599,0,Wallet,EMP_26,Mobile,599.0
ORD502797,2026-06-24,Wednesday,17:50,İstanbul,Şişli,CUST11850,New,Female,33.0,Ev,Blender,1,2199,10,Bank Transfer,EMP_13,Web,1979.1
ORD502798,2026-06-03,Wednesday,15:45,İstanbul,Bakırköy,CUST11239,Returning,Female,25.0,Elektronik,Laptop Standı,2,999,5,Wallet,EMP_29,Mobile,1898.1
ORD502799,2026-06-25,Thursday,11:20,Gaziantep,Şehitkamil,CUST11460,Returning,Male,30.0,Spor,Yoga Matı,2,699,0,PayPal,EMP_11,Mobile,1398.0
ORD502800,2026-06-14,Sunday,20:05,Ankara,Yenimahalle,CUST10029,Returning,Female,27.0,Spor,Yoga Matı,3,699,10,Wallet,EMP_18,Web,1887.3
ORD502801,2026-06-19,Friday,16:45,Kocaeli,İzmit,CUST10015,Returning,Male,56.0,Ev,Saklama Kabı,4,299,0,Wallet,EMP_26,Web,1196.0
ORD502802,2026-06-09,Tuesday,21:05,İzmir,Bornova,CUST10233,New,Female,,Elektronik,Bluetooth Kulaklık,1,1299,0,Wallet,EMP_23,Mobile,1299.0
ORD502803,2026-06-08,Monday,14:20,Gaziantep,Şehitkamil,CUST10550,New,Male,58.0,Elektronik,Bluetooth Kulaklık,1,1299,0,Card,EMP_09,Mobile,1299.0
ORD502804,2026-06-30,Tuesday,16:40,Eskişehir,Odunpazarı,CUST11558,Returning,Male,58.0,Kozmetik,Yüz Temizleyici,1,429,20,Card,EMP_11,Web,343.2
ORD502805,2026-06-17,Wednesday,09:20,İstanbul,Bakırköy,CUST10658,Returning,Male,41.0,Kitap,Kişisel Gelişim,1,349,0,Bank Transfer,EMP_21,Mobile,349.0
ORD502806,2026-06-21,Sunday,13:35,Konya,Selçuklu,CUST10058,New,Male,32.0,Elektronik,Powerbank,2,899,15,Wallet,EMP_18,Mobile,1528.3
ORD502807,2026-06-04,Thursday,16:35,Ankara,Çankaya,CUST10645,New,Male,26.0,Spor,Yoga Matı,2,699,5,PayPal,EMP_23,Mobile,1328.1
ORD502808,2026-06-23,Tuesday,13:05,İstanbul,Bakırköy,CUST10702,New,Female,38.0,Spor,Dambıl Seti,1,1899,10,PayPal,EMP_14,Mobile,1709.1
ORD502809,2026-06-07,Sunday,21:35,İstanbul,Şişli,CUST10295,Returning,Female,65.0,Ofis,Ajanda,2,319,5,PayPal,EMP_30,Mobile,606.1
ORD502810,2026-06-23,Tuesday,20:30,Adana,Seyhan,CUST10217,Returning,Male,49.0,Elektronik,Akıllı Saat,2,3499,0,PayPal,EMP_03,Web,6998.0
ORD502811,2026-06-20,Saturday,20:00,Bursa,Nilüfer,CUST11342,Returning,Female,53.0,Elektronik,Bluetooth Kulaklık,2,1299,0,Card,EMP_18,Mobile,2598.0
ORD502812,2026-06-08,Monday,11:00,Bursa,Nilüfer,CUST10578,New,Female,22.0,Ofis,Kalem Seti,1,229,0,Card,EMP_29,Web,229.0
ORD502813,2026-06-28,Sunday,20:55,Antalya,Muratpaşa,CUST10549,New,Male,34.0,Kitap,Roman,1,299,0,Card,EMP_28,Mobile,299.0
ORD502814,2026-06-12,Friday,14:00,İstanbul,Kadıköy,CUST10122,Returning,Male,32.0,Ofis,Monitör Yükseltici,2,1199,0,PayPal,EMP_30,Web,2398.0
ORD502815,2026-06-07,Sunday,19:05,İzmir,Bornova,CUST11868,New,Female,50.0,Kozmetik,Güneş Kremi,3,599,0,Card,EMP_08,Mobile,1797.0
ORD502816,2026-06-20,Saturday,19:15,İstanbul,Bakırköy,CUST10822,New,Male,30.0,Ev,Termos,2,549,0,Card,EMP_14,Mobile,1098.0
ORD502817,2026-06-20,Saturday,14:50,Ankara,Yenimahalle,CUST10835,New,Female,60.0,Kitap,Roman,2,299,0,Wallet,EMP_03,Web,598.0
ORD502818,2026-06-27,Saturday,21:35,Gaziantep,Şehitkamil,CUST11455,New,Female,63.0,Ofis,Ajanda,2,319,5,PayPal,EMP_03,Mobile,606.1
ORD502819,2026-06-15,Monday,17:45,Ankara,Yenimahalle,CUST10458,Returning,Female,24.0,Ev,Termos,1,549,15,PayPal,EMP_16,Web,466.65
ORD502820,2026-06-07,Sunday,19:45,İzmir,Karşıyaka,CUST11559,Returning,Male,64.0,Kozmetik,Güneş Kremi,3,599,0,Bank Transfer,EMP_14,Mobile,1797.0
ORD502821,2026-06-14,Sunday,21:25,Gaziantep,Şehitkamil,CUST11084,Returning,Female,35.0,Elektronik,Akıllı Saat,2,3499,0,Card,EMP_30,Mobile,6998.0
ORD502822,2026-06-06,Saturday,20:50,İzmir,Karşıyaka,CUST10868,Returning,Male,35.0,Spor,Dambıl Seti,1,1899,0,PayPal,EMP_24,Mobile,1899.0
ORD502823,2026-06-09,Tuesday,19:10,Adana,Seyhan,CUST11018,New,Male,29.0,Kitap,Kişisel Gelişim,1,349,20,PayPal,EMP_26,Web,279.2
ORD502824,2026-06-16,Tuesday,13:55,İstanbul,Şişli,CUST11654,New,Male,36.0,Ev,Saklama Kabı,2,299,0,PayPal,EMP_12,Mobile,598.0
ORD502825,2026-06-18,Thursday,14:20,İstanbul,Bakırköy,CUST11714,New,Female,36.0,Ofis,Kalem Seti,2,229,5,Card,EMP_09,Web,435.1
ORD502826,2026-06-20,Saturday,11:20,Ankara,Çankaya,CUST11427,Returning,Female,52.0,Ev,Saklama Kabı,2,299,10,Wallet,EMP_28,Web,538.2
ORD502827,2026-06-17,Wednesday,18:25,Antalya,Muratpaşa,CUST11652,New,Male,20.0,Kitap,Finans,2,459,0,Card,EMP_17,Mobile,918.0
ORD502828,2026-06-15,Monday,11:40,Konya,Selçuklu,CUST10078,New,Male,31.0,Spor,Yoga Matı,1,699,15,Bank Transfer,EMP_29,Mobile,594.15
ORD502829,2026-06-20,Saturday,19:25,Antalya,Muratpaşa,CUST10855,New,Male,41.0,Spor,Suluk,2,249,0,PayPal,EMP_24,Mobile,498.0
ORD502830,2026-06-11,Thursday,14:50,Ankara,Yenimahalle,CUST10067,New,Male,49.0,Ofis,Ajanda,1,319,0,PayPal,EMP_27,Web,319.0
ORD502831,2026-06-29,Monday,17:00,Bursa,Nilüfer,CUST11626,Returning,Female,31.0,Spor,Dambıl Seti,1,1899,5,Wallet,EMP_07,Web,1804.05
ORD502832,2026-06-19,Friday,21:55,İzmir,Karşıyaka,CUST10817,New,Female,41.0,Elektronik,Bluetooth Kulaklık,1,1299,0,Wallet,EMP_26,Mobile,1299.0
ORD502833,2026-06-23,Tuesday,17:40,İzmir,Bornova,CUST11992,Returning,Male,60.0,Elektronik,Laptop Standı,1,999,0,Card,EMP_18,Web,999.0
ORD502834,2026-06-29,Monday,21:20,Bursa,Nilüfer,CUST11542,Returning,Female,22.0,Kozmetik,Serum,1,899,20,Card,EMP_25,Mobile,719.2
ORD502835,2026-06-09,Tuesday,10:40,İzmir,Bornova,CUST11960,Returning,Female,45.0,Ofis,Kalem Seti,3,229,15,PayPal,EMP_08,Mobile,583.95
ORD502836,2026-06-18,Thursday,15:00,Adana,Seyhan,CUST10217,New,Female,51.0,Elektronik,Bluetooth Kulaklık,1,1299,0,Card,EMP_23,Web,1299.0
ORD502837,2026-06-14,Sunday,18:50,Antalya,Muratpaşa,CUST11156,New,Male,42.0,Kitap,Finans,1,459,5,Wallet,EMP_19,Mobile,436.05
ORD502838,2026-06-15,Monday,18:55,Eskişehir,Odunpazarı,CUST10030,New,Female,30.0,Kozmetik,Şampuan,1,319,0,PayPal,EMP_17,Web,319.0
ORD502839,2026-06-15,Monday,11:30,Bursa,Nilüfer,CUST10090,Returning,Female,57.0,Ofis,Monitör Yükseltici,1,1199,5,Bank Transfer,EMP_19,Mobile,1139.05
ORD502840,2026-06-09,Tuesday,15:45,İstanbul,Kadıköy,CUST10546,Returning,Male,47.0,Ofis,Kalem Seti,2,229,0,Bank Transfer,EMP_16,Mobile,458.0
ORD502841,2026-06-17,Wednesday,19:05,İstanbul,Kadıköy,CUST11923,New,Female,33.0,Elektronik,Powerbank,3,899,0,Bank Transfer,EMP_06,Mobile,2697.0
ORD502842,2026-06-07,Sunday,20:30,Antalya,Muratpaşa,CUST10385,New,Female,18.0,Kitap,Roman,1,299,5,Wallet,EMP_04,Web,284.05
ORD502843,2026-06-24,Wednesday,20:05,Konya,Selçuklu,CUST10529,New,Male,58.0,Kitap,Roman,1,299,0,PayPal,EMP_21,Mobile,299.0
ORD502844,2026-06-30,Tuesday,15:15,Adana,Seyhan,CUST10792,New,Female,46.0,Kozmetik,Parfüm,1,1799,0,Wallet,EMP_05,Mobile,1799.0
ORD502845,2026-06-08,Monday,12:05,Adana,Seyhan,CUST11644,New,Female,56.0,Kozmetik,Yüz Temizleyici,1,429,0,Wallet,EMP_08,Mobile,429.0
ORD502846,2026-06-30,Tuesday,18:00,Antalya,Muratpaşa,CUST11380,New,Female,29.0,Kozmetik,Güneş Kremi,2,599,5,PayPal,EMP_17,Mobile,1138.1
ORD502847,2026-06-16,Tuesday,13:05,İstanbul,Şişli,CUST10154,New,Female,24.0,Spor,Pilates Bandı,2,349,0,Bank Transfer,EMP_28,Mobile,698.0
ORD502848,2026-06-19,Friday,18:40,Konya,Selçuklu,CUST11904,Returning,Male,55.0,Elektronik,Akıllı Saat,1,3499,10,PayPal,EMP_18,Web,3149.1
ORD502849,2026-06-22,Monday,21:30,İzmir,Bornova,CUST10419,Returning,Male,47.0,Elektronik,Laptop Standı,2,999,0,PayPal,EMP_11,Web,1998.0
ORD502850,2026-06-01,Monday,19:40,Ankara,Yenimahalle,CUST10233,New,Male,32.0,Spor,Koşu Çantası,1,499,10,Bank Transfer,EMP_07,Mobile,449.1
ORD502851,2026-06-13,Saturday,19:35,İstanbul,Şişli,CUST11279,New,Female,42.0,Elektronik,Akıllı Saat,1,3499,0,Bank Transfer,EMP_30,Web,3499.0
ORD502852,2026-06-07,Sunday,15:00,Ankara,Yenimahalle,CUST10836,Returning,Female,32.0,Kitap,Bilim,3,429,5,Bank Transfer,EMP_23,Mobile,1222.65
ORD502853,2026-06-09,Tuesday,17:45,İstanbul,Bakırköy,CUST11019,New,Male,27.0,Kozmetik,Parfüm,5,1799,15,Bank Transfer,EMP_13,Mobile,7645.75
ORD502854,2026-06-05,Friday,10:35,Bursa,Nilüfer,CUST10168,Returning,Female,40.0,Elektronik,Kablosuz Mouse,2,499,15,Bank Transfer,EMP_15,Mobile,848.3
ORD502855,2026-06-28,Sunday,20:25,İzmir,Karşıyaka,CUST10504,Returning,Female,48.0,Ev,French Press,5,649,0,Bank Transfer,EMP_14,Mobile,3245.0
ORD502856,2026-06-24,Wednesday,18:30,İstanbul,Bakırköy,CUST10752,New,Female,33.0,Kozmetik,Yüz Temizleyici,1,429,5,Bank Transfer,EMP_20,Web,407.55
ORD502857,2026-06-21,Sunday,13:20,İstanbul,Şişli,CUST10297,New,Female,33.0,Ev,Termos,2,549,0,Wallet,EMP_26,Mobile,1098.0
ORD502858,2026-06-16,Tuesday,20:15,Kocaeli,İzmit,CUST11187,New,Male,56.0,Ev,Masa Lambası,2,899,10,Card,EMP_15,Web,1618.2
ORD502859,2026-06-29,Monday,16:20,İstanbul,Şişli,CUST11364,Returning,Male,62.0,Elektronik,Akıllı Saat,1,3499,0,Wallet,EMP_10,Web,3499.0
ORD502860,2026-06-28,Sunday,18:00,Eskişehir,Odunpazarı,CUST10007,New,Female,51.0,Kozmetik,Şampuan,4,319,15,Card,EMP_14,Mobile,1084.6
ORD502861,2026-06-25,Thursday,21:40,Adana,Seyhan,CUST11929,New,Male,64.0,Kozmetik,Parfüm,1,1799,5,Bank Transfer,EMP_26,Web,1709.05
ORD502862,2026-06-02,Tuesday,18:20,İstanbul,Kadıköy,CUST10197,New,Male,61.0,Spor,Yoga Matı,1,699,5,PayPal,EMP_07,Mobile,664.05
ORD502863,2026-06-12,Friday,18:50,Antalya,Muratpaşa,CUST11982,Returning,Female,58.0,Kitap,Veri Analizi 101,1,549,5,Bank Transfer,EMP_07,Web,521.55
ORD502864,2026-06-17,Wednesday,18:30,Gaziantep,Şehitkamil,CUST10495,Returning,Male,52.0,Elektronik,Kablosuz Mouse,1,499,0,Wallet,EMP_08,Web,499.0
ORD502865,2026-06-01,Monday,18:30,İstanbul,Kadıköy,CUST10916,Returning,Male,65.0,Spor,Dambıl Seti,1,1899,20,Wallet,EMP_22,Mobile,1519.2
ORD502866,2026-06-26,Friday,19:40,İzmir,Karşıyaka,CUST11205,Returning,Female,50.0,Ev,French Press,1,649,15,Wallet,EMP_23,Web,551.65
ORD502867,2026-06-13,Saturday,17:10,İstanbul,Şişli,CUST11227,Returning,Female,49.0,Elektronik,Akıllı Saat,1,3499,10,PayPal,EMP_12,Web,3149.1
ORD502868,2026-06-15,Monday,19:25,İstanbul,Bakırköy,CUST10343,Returning,Female,18.0,Ofis,Masa Düzenleyici,1,399,0,Card,EMP_26,Web,399.0
ORD502869,2026-06-24,Wednesday,17:35,İzmir,Karşıyaka,CUST10212,Returning,Male,23.0,Elektronik,Laptop Standı,3,999,0,PayPal,EMP_25,Web,2997.0
ORD502870,2026-06-20,Saturday,13:15,İstanbul,Kadıköy,CUST10642,Returning,Female,48.0,Ev,Masa Lambası,4,899,5,Bank Transfer,EMP_15,Web,3416.2
ORD502871,2026-06-28,Sunday,19:25,İstanbul,Bakırköy,CUST11168,Returning,Male,20.0,Kozmetik,Serum,2,899,0,Card,EMP_22,Web,1798.0
ORD502872,2026-06-10,Wednesday,20:15,Konya,Selçuklu,CUST10770,Returning,Male,48.0,Ev,Termos,2,549,0,Card,EMP_23,Mobile,1098.0
ORD502873,2026-06-30,Tuesday,19:20,Antalya,Muratpaşa,CUST10345,New,Female,37.0,Spor,Dambıl Seti,4,1899,10,Bank Transfer,EMP_15,Mobile,6836.4
ORD502874,2026-06-07,Sunday,18:55,Bursa,Nilüfer,CUST10102,New,Male,33.0,Ev,Termos,2,549,0,Wallet,EMP_28,Mobile,1098.0
ORD502875,2026-06-15,Monday,12:45,Gaziantep,Şehitkamil,CUST10968,Returning,Male,65.0,Elektronik,Powerbank,1,899,0,PayPal,EMP_08,Mobile,899.0
ORD502876,2026-06-23,Tuesday,20:25,Ankara,Yenimahalle,CUST10583,New,Male,46.0,Elektronik,Bluetooth Kulaklık,1,1299,0,Card,EMP_12,Web,1299.0
ORD502877,2026-06-06,Saturday,15:15,Antalya,Muratpaşa,CUST10652,New,Female,32.0,Elektronik,Akıllı Saat,2,3499,0,Card,EMP_19,Mobile,6998.0
ORD502878,2026-06-19,Friday,13:00,Ankara,Yenimahalle,CUST11564,New,Female,58.0,Ofis,Defter,1,179,15,PayPal,EMP_18,Web,152.15
ORD502879,2026-06-04,Thursday,20:00,Ankara,Çankaya,CUST10140,Returning,Male,34.0,Spor,Yoga Matı,1,699,15,Bank Transfer,EMP_10,Mobile,594.15
ORD502880,2026-06-19,Friday,16:35,Gaziantep,Şehitkamil,CUST10240,Returning,Male,37.0,Elektronik,Laptop Standı,1,999,0,PayPal,EMP_18,Mobile,999.0
ORD502881,2026-06-11,Thursday,20:30,Ankara,Çankaya,CUST11623,Returning,Female,28.0,Kozmetik,Parfüm,1,1799,0,PayPal,EMP_07,Mobile,1799.0
ORD502882,2026-06-06,Saturday,17:40,Ankara,Yenimahalle,CUST10713,Returning,Female,20.0,Spor,Yoga Matı,5,699,0,PayPal,EMP_30,Mobile,3495.0
ORD502883,2026-06-25,Thursday,17:05,Eskişehir,Odunpazarı,CUST11735,New,Male,37.0,Elektronik,Laptop Standı,2,999,0,Wallet,EMP_01,Mobile,1998.0
ORD502884,2026-06-27,Saturday,17:45,Konya,Selçuklu,CUST11167,Returning,Male,31.0,Ev,Saklama Kabı,2,299,10,Card,EMP_08,Web,538.2
ORD502885,2026-06-11,Thursday,17:05,Antalya,Muratpaşa,CUST10261,Returning,Male,49.0,Elektronik,Laptop Standı,2,999,15,Wallet,EMP_23,Mobile,1698.3
ORD502886,2026-06-10,Wednesday,17:45,Konya,Selçuklu,CUST11868,New,Female,56.0,Elektronik,Akıllı Saat,1,3499,15,Card,EMP_05,Web,2974.15
ORD502887,2026-06-07,Sunday,20:05,Gaziantep,Şehitkamil,CUST10448,New,Male,59.0,Ev,Termos,2,549,5,PayPal,EMP_21,Mobile,1043.1
ORD502888,2026-06-20,Saturday,14:30,Kocaeli,İzmit,CUST11592,New,Male,61.0,Elektronik,Laptop Standı,1,999,15,Card,EMP_03,Mobile,849.15
ORD502889,2026-06-17,Wednesday,21:20,Ankara,Yenimahalle,CUST10772,New,Female,44.0,Spor,Dambıl Seti,2,1899,10,Card,EMP_11,Web,3418.2
ORD502890,2026-06-20,Saturday,16:55,Gaziantep,Şehitkamil,CUST10367,Returning,Male,49.0,Elektronik,Akıllı Saat,1,3499,20,PayPal,EMP_09,Web,2799.2
ORD502891,2026-06-09,Tuesday,18:40,İstanbul,Kadıköy,CUST10871,New,Female,62.0,Kitap,Roman,1,299,0,Bank Transfer,EMP_29,Mobile,299.0
ORD502892,2026-06-19,Friday,19:05,Bursa,Nilüfer,CUST10624,New,Male,39.0,Kozmetik,Güneş Kremi,4,599,0,Card,EMP_25,Mobile,2396.0
ORD502893,2026-06-23,Tuesday,20:15,İzmir,Karşıyaka,CUST11157,New,Female,41.0,Spor,Koşu Çantası,2,499,0,Card,EMP_09,Web,998.0
ORD502894,2026-06-19,Friday,14:25,Bursa,Nilüfer,CUST11253,New,Male,44.0,Spor,Dambıl Seti,1,1899,5,PayPal,EMP_20,Web,1804.05
ORD502895,2026-06-27,Saturday,17:30,İstanbul,Bakırköy,CUST11243,Returning,Male,30.0,Ofis,Monitör Yükseltici,2,1199,0,Card,EMP_05,Mobile,2398.0
ORD502896,2026-06-14,Sunday,15:55,Eskişehir,Odunpazarı,CUST11265,New,Male,42.0,Kozmetik,Yüz Temizleyici,2,429,15,Bank Transfer,EMP_17,Mobile,729.3
ORD502897,2026-06-23,Tuesday,11:15,İstanbul,Kadıköy,CUST11173,New,Female,,Elektronik,Akıllı Saat,1,3499,0,Wallet,EMP_11,Web,3499.0
ORD502898,2026-06-20,Saturday,15:15,İstanbul,Bakırköy,CUST10261,New,Male,25.0,Elektronik,Laptop Standı,2,999,0,PayPal,EMP_28,Mobile,1998.0
ORD502899,2026-06-09,Tuesday,14:30,İstanbul,Şişli,CUST11083,New,Female,18.0,Ofis,Kalem Seti,4,229,5,PayPal,EMP_02,Web,870.2
ORD502900,2026-06-20,Saturday,20:55,İzmir,Karşıyaka,CUST11447,New,Female,60.0,Elektronik,Kablosuz Mouse,3,499,20,Wallet,EMP_16,Mobile,1197.6
ORD502901,2026-06-15,Monday,11:05,İstanbul,Kadıköy,CUST11510,New,Male,42.0,Ev,French Press,3,649,5,Card,EMP_23,Web,1849.65
ORD502902,2026-06-29,Monday,20:25,Kocaeli,İzmit,CUST10246,New,Male,58.0,Spor,Suluk,2,249,0,Card,EMP_30,Mobile,498.0
ORD502903,2026-06-28,Sunday,20:30,İstanbul,Şişli,CUST11235,Returning,Male,20.0,Kitap,Kişisel Gelişim,1,349,0,Card,EMP_18,Web,349.0
ORD502904,2026-06-16,Tuesday,18:15,İstanbul,Şişli,CUST11154,New,Female,47.0,Ofis,Masa Düzenleyici,1,399,0,Bank Transfer,EMP_26,Mobile,399.0
ORD502905,2026-06-10,Wednesday,19:00,Kocaeli,İzmit,CUST11011,New,Male,38.0,Elektronik,Bluetooth Kulaklık,1,1299,0,PayPal,EMP_14,Mobile,1299.0
ORD502906,2026-06-07,Sunday,18:05,İstanbul,Şişli,CUST10791,New,Female,44.0,Elektronik,Kablosuz Mouse,3,499,0,Card,EMP_27,Mobile,1497.0
ORD502907,2026-06-09,Tuesday,19:20,Adana,Seyhan,CUST11676,Returning,Female,55.0,Ofis,Monitör Yükseltici,4,1199,5,Card,EMP_09,Mobile,4556.2
ORD502908,2026-06-14,Sunday,18:25,İzmir,Bornova,CUST10262,Returning,Male,59.0,Ofis,Ajanda,1,319,20,Card,EMP_23,Web,255.2
ORD502909,2026-06-29,Monday,15:35,İstanbul,Kadıköy,CUST11984,Returning,Male,24.0,Ofis,Monitör Yükseltici,2,1199,0,PayPal,EMP_17,Mobile,2398.0
ORD502910,2026-06-29,Monday,18:05,Bursa,Nilüfer,CUST10379,Returning,Male,18.0,Kozmetik,Şampuan,1,319,5,Card,EMP_26,Mobile,303.05
ORD502911,2026-06-15,Monday,16:25,İzmir,Karşıyaka,CUST10963,Returning,Female,53.0,Ofis,Defter,1,179,0,Wallet,EMP_05,Mobile,179.0
ORD502912,2026-06-12,Friday,18:20,Gaziantep,Şehitkamil,CUST10081,Returning,Male,26.0,Elektronik,Powerbank,1,899,15,PayPal,EMP_30,Web,764.15
ORD502913,2026-06-28,Sunday,20:50,İstanbul,Kadıköy,CUST10200,Returning,Male,21.0,Spor,Pilates Bandı,3,349,5,PayPal,EMP_29,Web,994.65
ORD502914,2026-06-11,Thursday,21:15,İstanbul,Şişli,CUST11564,New,Female,59.0,Ofis,Ajanda,5,319,5,Card,EMP_30,Mobile,1515.25
ORD502915,2026-06-24,Wednesday,20:55,Konya,Selçuklu,CUST11890,Returning,Female,51.0,Kozmetik,Serum,2,899,0,PayPal,EMP_30,Web,1798.0
ORD502916,2026-06-17,Wednesday,17:55,Bursa,Nilüfer,CUST10746,Returning,Female,23.0,Kitap,Finans,5,459,10,Card,EMP_17,Web,2065.5
ORD502917,2026-06-30,Tuesday,15:20,Kocaeli,İzmit,CUST11032,Returning,Female,29.0,Elektronik,Powerbank,2,899,10,Wallet,EMP_27,Mobile,1618.2
ORD502918,2026-06-19,Friday,20:15,İzmir,Bornova,CUST11941,New,Male,24.0,Kozmetik,Parfüm,1,1799,0,PayPal,EMP_06,Web,1799.0
ORD502919,2026-06-06,Saturday,19:25,Gaziantep,Şehitkamil,CUST11575,New,Female,27.0,Kitap,Bilim,2,429,15,Card,EMP_07,Mobile,729.3
ORD502920,2026-06-22,Monday,18:00,Antalya,Muratpaşa,CUST11687,New,Male,65.0,Elektronik,Laptop Standı,5,999,5,Bank Transfer,EMP_05,Web,4745.25
ORD502921,2026-06-03,Wednesday,11:10,Antalya,Muratpaşa,CUST11688,Returning,Male,50.0,Elektronik,Bluetooth Kulaklık,1,1299,0,Card,EMP_28,Mobile,1299.0
ORD502922,2026-06-04,Thursday,17:45,İzmir,Karşıyaka,CUST11172,Returning,Female,27.0,Elektronik,Powerbank,1,899,15,PayPal,EMP_05,Mobile,764.15
ORD502923,2026-06-11,Thursday,11:00,Adana,Seyhan,CUST11189,Returning,Male,44.0,Ofis,Defter,1,179,0,Wallet,EMP_23,Mobile,179.0
ORD502924,2026-06-16,Tuesday,18:10,İstanbul,Şişli,CUST10220,New,Female,30.0,Ev,Masa Lambası,2,899,0,Card,EMP_12,Web,1798.0
